Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
536035,Kotak Mahindra Mutual Fund,KTKFMP110D,Kotak Mahindra Mutual Fund - Kotak FMP 110 - 370 Days Non Direct Plan- Dividend option,Active,F ,10.00,INF174K01ZO1,MF,,,,,
536036,Kotak Mahindra Mutual Fund,KTKFMP110GD,Kotak Mahindra Mutual Fund - Kotak FMP Series 110 - 370 Days Direct Plan- Growth option,Active,F ,10.00,INF174K01ZP8,MF,,,,,
536058,Kotak Mahindra Mutual Fund,KTKFMP111G,Kotak Mahindra Mutual Fund - Kotak FMP  Series 111 - 370 Days Non Direct Plan- Growth option,Active,F ,10.00,INF174K01ZR4,MF,,,,,
536060,Kotak Mahindra Mutual Fund,KTKFMP111GD,Kotak Mahindra Mutual Fund - Kotak FMP Series 111 - 370 Days Direct Plan- Growth option,Active,F ,10.00,INF174K01ZT0,MF,,,,,
536960,Motilal Oswal Mutual Fund,MOM100,Motilal Oswal Nifty Midcap 100 ETF,Active,B ,10.00,INF247L01023,Equity,,,,,
537007,ICICI Prudential Mutual Fund,NIFTYIETF,ICICI Prudential Nifty 50 ETF,Active,B ,10.00,INF109K012R6,Equity,,,,,
537008,ICICI Prudential Mutual Fund,NIF100IETF,ICICI Prudential Nifty 100 ETF,Active,B ,1.00,INF109KC16V9,Equity,,,,,
537483,Nippon India Mutual Fund,NIF100BEES,NIPPON INDIA ETF NIFTY 100,Active,B ,10.00,INF204K014N5,Equity,,,,,
537560,Nippon India Mutual Fund,NFXXV20DD,NIPPON INDIA MUTUAL FUND -NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXV Series 20 - Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KB1510,MF,,,,,
537561,Nippon India Mutual Fund,NFXXV20DG,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXV Series 20 - Direct Plan Growth Option,Active,F ,10.00,INF204KB1502,MF,,,,,
537562,Nippon India Mutual Fund,NFHXXV20D,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXV Series 20 - Dividend Payout Plan,Active,F ,10.00,INF204KB1494,MF,,,,,
537563,Nippon India Mutual Fund,NFHXXV20G,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXV Series 20 - Growth Option,Active,F ,10.00,INF204KB1486,MF,,,,,
537708,Kotak Mahindra Mutual Fund,NIFTY1,Kotak Nifty 50 ETF,Active,B ,1.00,INF174K014P6,Equity,,,,,
537941,Nippon India Mutual Fund,NFXXVI01DD,NIPPON INDIA MUTUAL FUND  FIXED HORIZON FD XXVI SR 1 DIR DIVPAY 16AG18,Active,F ,10.00,INF204KB1676,MF,,,,,
537942,Nippon India Mutual Fund,NFXXVI01DG,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 1- Direct Plan Growth Option,Active,F ,10.00,INF204KB1668,MF,,,,,
537943,Nippon India Mutual Fund,NFHXXVI01D,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 1- Dividend Payout Option,Active,F ,10.00,INF204KB1650,MF,,,,,
537944,Nippon India Mutual Fund,NFHXXVI01G,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 1- Growth Option,Active,F ,10.00,INF204KB1643,MF,,,,,
538057,Nippon India Mutual Fund,CPSEETF,CPSE ETF,Active,A ,10.00,INF457M01133,Equity,,,,,
538270,Nippon India Mutual Fund,NFXXVI14DG,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 14 - Direct Plan Growth Option,Active,F ,10.00,INF204KB1825,MF,,,,,
538271,Nippon India Mutual Fund,NFHXXVI14D,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 14 - Direct Plan Growth Option,Active,F ,10.00,INF204KB1817,MF,,,,,
538272,Nippon India Mutual Fund,NFHXXVI14G,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 14 - Dividend Payout Option,Active,F ,10.00,INF204KB1809,MF,,,,,
538341,SBI Mutual Fund,SDFSA24GD,SBI Debt Fund Series A-24- Direct Plan -Growth,Active,F ,10.00,INF200KA1OY1,MF,,,,,
538428,Nippon India Mutual Fund,RFXXVI23DD,Reliance Fixed Horizon Fund- XXVI Series 23- Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KB1874,MF,,,,,
538429,Nippon India Mutual Fund,RFXXVI23DG,Reliance Fixed Horizon Fund- XXVI Series 23- Direct Plan Growth Option,Active,F ,10.00,INF204KB1866,MF,,,,,
538430,Nippon India Mutual Fund,RFHXXVI23D,Reliance Fixed Horizon Fund- XXVI Series 23- Dividend Payout  Option,Active,F ,10.00,INF204KB1858,MF,,,,,
538431,Nippon India Mutual Fund,RFHXXVI23G,Reliance Fixed Horizon Fund- XXVI Series 23- Growth Option,Active,F ,10.00,INF204KB1841,MF,,,,,
538522,Nippon India Mutual Fund,NFXXVI30DD,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 30 - Direct Plan - Dividend P,Active,F ,10.00,INF204KB1AY5,MF,,,,,
538523,Nippon India Mutual Fund,NFXXVI30DG,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 30 - Direct Plan Growth Option,Active,F ,10.00,INF204KB1AX7,MF,,,,,
538524,Nippon India Mutual Fund,NFHXXVI30D,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 30 - Dividend Payout Optio,Active,F ,10.00,INF204KB1AW9,MF,,,,,
538525,Nippon India Mutual Fund,NFHXXVI30G,NIPPON INDIA MUTUAL FUND - NIPPON INDIA MUTUAL FUND  Fixed Horizon Fund- XXVI Series 30 - Growth Option,Active,F ,10.00,INF204KB1AV1,MF,,,,,
538683,Nippon India Mutual Fund,SENSEXBEES,Nippon India ETF S&P BSE Sensex,Active,A ,10.00,INF204KA1UN7,Equity,,,,,
539031,SBI Mutual Fund,SETFBSE100,SBI Mutual Fund - SBI - ETF BSE 100,Active,A ,10.00,INF200KA1572,Equity,,,,,
