Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
729387,Bajaj Finance Limited,BFL14525,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14A65,Commercial Papers,,,,,
729411,Axis Finance Limited,AXFL19525,Axis Finance Ltd,Active,F ,500000.00,INE891K14PA4,Commercial Papers,,,,,
729439,Capri Global Capital Limited,CGCL200525,Capri Global Capital Ltd,Active,F ,500000.00,INE180C14474,Commercial Papers,,,,,
729455,birla Group Holdings Private Limited,BGHP220525,birla Group Holdings Pvt Ltd,Active,F ,500000.00,INE09OL14HH1,Commercial Papers,,,,,
729459,Aadhar Housing Finance Limited,AHFL22525,Aadhar Housing Finance Ltd,Active,F ,500000.00,INE883F14112,Commercial Papers,,,,,
729470,Manappuram Finance Limited,MFL220525A,Manappuram Finance Ltd,Active,F ,500000.00,INE522D14OL0,Commercial Papers,,,,,
729472,birla Group Holdings Private Limited,BGHP230525,birla Group Holdings Pvt Ltd,Active,F ,500000.00,INE09OL14HG3,Commercial Papers,,,,,
729477,STANDARD CHARTERED CAPITAL LIMITED,SCCL26525,STANDARD CHARTERED CAPITAL Ltd,Active,F ,500000.00,INE403G14TN1,Commercial Papers,,,,,
729480,MUTHOOT FINCORP LIMITED,MFL230525,MUTHOOT FINCORP Ltd,Active,F ,500000.00,INE549K14BY8,Commercial Papers,,,,,
729482,Infina Finance Private Limited,IFPL230525,Infina Finance Pvt Ltd,Active,F ,500000.00,INE879F14KU8,Commercial Papers,,,,,
729483,STANDARD CHARTERED CAPITAL LIMITED,SCCL260525,STANDARD CHARTERED CAPITAL Ltd,Active,F ,500000.00,INE403G14TM3,Commercial Papers,,,,,
729485,Bajaj Finance Limited,BFL260525,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14A73,Commercial Papers,,,,,
729517,UGRO CAPITAL LIMITED,UCL290525,UGRO CAPITAL Ltd,Active,F ,500000.00,INE583D14634,Commercial Papers,,,,,
729542,Capri Global Capital Limited,CGCL4625,Capri Global Capital Ltd,Active,F ,500000.00,INE180C14516,Commercial Papers,,,,,
729550,INTERISE TRUST,IT040625,INTERISE TRUST,Active,F ,500000.00,INE790Z14034,Commercial Papers,,,,,
729573,InCred Financial Services Limited,IFSL060625,InCred Financial Services Ltd,Active,F ,500000.00,INE321N14331,Commercial Papers,,,,,
729580,IndoStar Capital Finance Limited,ICFL060625,IndoStar Capital Finance Ltd,Active,F ,500000.00,INE896L14EZ2,Commercial Papers,,,,,
729601,Kotak Mahindra Investments Limited,KMIL100625,Kotak Mahindra Investments Ltd,Active,F ,500000.00,INE975F14B26,Commercial Papers,,,,,
729622,Kotak Mahindra Prime Limited,KMPL12625A,Kotak Mahindra Prime Ltd,Active,F ,500000.00,INE916D145F4,Commercial Papers,,,,,
729667,AAVAS Financiers Limited,AFL170625,AFL-17-6-26-CP,Active,F ,500000.00,INE216P14098,Commercial Papers,,,,,
729671,Nuvama Wealth and Investment Limited,NWIL170625,NWIL-16-6-26-CP,Active,F ,500000.00,INE523L14971,Commercial Papers,,,,,
729678,Bajaj Finance Limited,BFL18625,BFL-18-6-26-CP,Active,F ,500000.00,INE296A14A81,Commercial Papers,,,,,
729697,Bajaj Finance Limited,BFL190625,Bajaj Finance Ltd,Active,F ,500000.00,INE296A14A99,Commercial Papers,,,,,
729725,MUTHOOT FINCORP LIMITED,MFL240625,MUTHOOT FINCORP Ltd,Active,F ,500000.00,INE549K14BZ5,Commercial Papers,,,,,
729746,Bajaj Finance Limited,BFL260625,BFL-26-06-26-CP,Active,F ,500000.00,INE296A14B31,Commercial Papers,,,,,
729760,Credila Financial Services Limited,CFSL010725,Credila Financial Services Ltd,Active,F ,500000.00,INE539K14BY9,Commercial Papers,,,,,
729763,Motilal Oswal Financial Services Limited,MOFSL2725A,Motilal Oswal Financial Services Ltd,Active,F ,500000.00,INE338I14KP9,Commercial Papers,,,,,
729764,Motilal Oswal Financial Services Limited,MOFSL2725B,Motilal Oswal Financial Services Ltd,Active,F ,500000.00,INE338I14KQ7,Commercial Papers,,,,,
729765,Motilal Oswal Finvest Limited,MOFL2725,Motilal Oswal Finvest Ltd,Active,F ,500000.00,INE01WN14BV1,Commercial Papers,,,,,
729766,Motilal Oswal Finvest Limited,MOFL20725,Motilal Oswal Finvest Ltd,Active,F ,500000.00,INE01WN14BW9,Commercial Papers,,,,,
729767,Motilal Oswal Finvest Limited,MOFL020725,Motilal Oswal Finvest Ltd,Active,F ,500000.00,INE01WN14BU3,Commercial Papers,,,,,
729773,Motilal Oswal Financial Services Limited,MOFSL3725,Motilal Oswal Financial Services Ltd,Active,F ,500000.00,INE338I14KS3,Commercial Papers,,,,,
729789,Truhome Finance Limited,TFL04725,Truhome Finance Ltd,Active,F ,500000.00,INE432R14311,Commercial Papers,,,,,
